id,author_count,display_name,type,country,city,display_name_acronyms,display_name_alternatives,works_count,cited_by_count,2yr_mean_citedness,h_index,i10_index,wikipedia,associated_institutions_children,children_ids,associated_institutions_parent,parent_ids,openai_authors,anthropic_authors,google_authors
https://openalex.org/I10535382,2,Chongqing University of Posts and Telecommunications,funder,China,Chongqing,CQUPT,重庆邮电大学,24619,229525,3.319471817106819,152,5102,https://en.wikipedia.org/wiki/Chongqing%20University%20of%20Posts%20and%20Telecommunications,,,,,0,0,2
https://openalex.org/I1314696892,2,Fermi National Accelerator Laboratory,funder,United States,Batavia,,United States Department of Energy Office of Science Fermi National Accelerator Laboratory; Fermilab; U.S. Department of Energy Office of Science Fermi National Accelerator Laboratory; National Accelerator Laboratory,33996,1349202,4.236994219653179,421,14209,https://en.wikipedia.org/wiki/Fermilab,Fermilab Accelerator Complex,https://openalex.org/I4390039258,Fermi Research Alliance; Office of Science,https://openalex.org/I4210114836; https://openalex.org/I39565521,2,0,0
https://openalex.org/I9224756,2,Northeastern University,funder,China,Shenyang,NEU,Dōngběi Dàxué; 东北大学,77648,1180780,4.866855926188786,254,27016,https://en.wikipedia.org/wiki/Northeastern%20University%20%28China%29,State Key Laboratory of Rolling Technology and Continuous Rolling Automation; State Key Laboratory of Synthetical Automation for Process Industries,https://openalex.org/I4391768283; https://openalex.org/I4391767858,,,2,0,0
https://openalex.org/I129734738,2,All India Institute of Medical Sciences Raipur,education,India,Raipur,AIIMS,"AIIMS, Raipur; अखिल भारतीय आयुर्विज्ञान संस्थान रायपुर",13232,67885,1.1562048018513162,82,1568,https://en.wikipedia.org/wiki/All%20India%20Institute%20of%20Medical%20Sciences%2C%20Raipur,,,,,2,0,0
https://openalex.org/I98301712,2,Baidu (China),funder,China,Beijing,,百度,5475,142857,5.747663551401869,165,1648,https://en.wikipedia.org/wiki/Baidu,,,,,2,0,0
https://openalex.org/I117965899,2,University of Hawaiʻi at Mānoa,funder,United States,Honolulu,UH,University of Hawaii at Manoa; Université d'hawaï à mānoa; University of Hawai'i; UH Mānoa,64553,2292293,3.832802789146582,474,30969,https://en.wikipedia.org/wiki/University%20of%20Hawaiu02bbi%20at%20Mu0101noa,Hawaii Space Grant Consortium; University of Hawaiʻi Sea Grant,https://openalex.org/I4210121270; https://openalex.org/I4210154776,University of Hawaii System,https://openalex.org/I1331384533,2,0,0
https://openalex.org/I1285764155,2,"Merck & Co., Inc., Rahway, NJ, USA (United States)",funder,United States,Rahway,MSD,"Merck & Co., Inc., Rahway, NJ, USA; MSD United States",34369,1707325,6.743470483005367,481,18662,https://en.wikipedia.org/wiki/Merck,MSD (Australia); MSD (Austria); MSD (Belgium); MSD (Czech Republic); MSD (Finland); MSD (France); MSD (Germany); MSD (Greece); MSD (Hungary); MSD (India); MSD (Italy); MSD (Latvia); MSD (Lithuania); MSD (Mexico); MSD (Netherlands); MSD (Norway); MSD (Peru); MSD (Portugal); MSD (Serbia); MSD (Singapore); MSD (South Korea); MSD (Spain); MSD (Sweden); MSD (Switzerland); MSD (Thailand); MSD (Turkiye); MSD (UK) Limited (United Kingdom); MSD K.K. (Japan); Merck Canada Inc. (Canada),https://openalex.org/I4210139878; https://openalex.org/I4210152989; https://openalex.org/I4210121359; https://openalex.org/I4405252544; https://openalex.org/I4210107341; https://openalex.org/I4210094275; https://openalex.org/I4210113778; https://openalex.org/I4405252654; https://openalex.org/I4405252396; https://openalex.org/I4210166352; https://openalex.org/I4210105661; https://openalex.org/I4210128018; https://openalex.org/I4210130755; https://openalex.org/I4210118187; https://openalex.org/I4210162999; https://openalex.org/I4210106607; https://openalex.org/I4405252696; https://openalex.org/I4409876965; https://openalex.org/I4210142403; https://openalex.org/I4210106407; https://openalex.org/I4210153809; https://openalex.org/I4210144418; https://openalex.org/I4210105323; https://openalex.org/I4210090774; https://openalex.org/I4405252573; https://openalex.org/I4405252622; https://openalex.org/I4210087189; https://openalex.org/I4210108032; https://openalex.org/I4210095507,,,2,0,0
https://openalex.org/I117532281,2,Guangzhou University of Chinese Medicine,funder,China,Guangzhou,GZUCM,广州中医药大学; Guǎngzhōu Zhōng yīyào dàxué,19620,230238,3.424294106499905,136,5955,https://en.wikipedia.org/wiki/Guangzhou%20University%20of%20Chinese%20Medicine,,,,,2,0,0
https://openalex.org/I1174212,2,University of Southern California,funder,United States,Los Angeles,USC,Université de Californie du Sud; Universidad del Sur de California,255005,10540715,4.157325602797718,907,123037,https://en.wikipedia.org/wiki/University%20of%20Southern%20California,METRANS Transportation Center; NSF CI Compass; USC Institute for Creative Technologies; University of Southern California Sea Grant,https://openalex.org/I4210116796; https://openalex.org/I4396570572; https://openalex.org/I4388482679; https://openalex.org/I4210137391,,,1,1,0
https://openalex.org/I59553526,2,Stony Brook University,funder,United States,Stony Brook,SBU,State University of New York Stony Brook; Université d'État de new york à stony brook; Universidad de Stony Brook; SUNY Stony Brook,112803,4663584,3.616349096653174,642,56920,https://en.wikipedia.org/wiki/Stony%20Brook%20University,New York Sea Grant,https://openalex.org/I4210134430,State University of New York,https://openalex.org/I1327163397,2,0,0
https://openalex.org/I92156820,2,University of Cincinnati Medical Center,healthcare,United States,Cincinnati,UCMC,University of Cincinnati Academic Health Center,43863,1637912,3.8568987612131567,401,23212,https://en.wikipedia.org/wiki/University%20of%20Cincinnati%20Academic%20Health%20Center,,,,,2,0,0
https://openalex.org/I1334095494,2,New York City Department of Health and Mental Hygiene,government,United States,New York,DOHMH,,4402,143195,3.5578635014836797,154,2170,https://en.wikipedia.org/wiki/New%20York%20City%20Department%20of%20Health%20and%20Mental%20Hygiene,New York State Office of Mental Health,https://openalex.org/I4210102265,,,2,0,0
https://openalex.org/I1334627681,2,Jet Propulsion Laboratory,funder,United States,La Cañada Flintridge,JPL,"Jet Propulsion Laboratory, California Institute of Technology; Jet Propulsion Lab; Laboratorio de Propulsión a Chorro",68363,2276452,4.554729214340198,483,28827,https://en.wikipedia.org/wiki/Jet%20Propulsion%20Laboratory,Keck Institute for Space Studies,https://openalex.org/I4210163724,California Institute of Technology; National Aeronautics and Space Administration,https://openalex.org/I122411786; https://openalex.org/I4210124779,2,0,0
https://openalex.org/I1335321130,2,Children's Hospital of Philadelphia,healthcare,United States,Philadelphia,CHOP,,66411,2506769,4.1912535748331745,499,31383,https://en.wikipedia.org/wiki/Children%27s%20Hospital%20of%20Philadelphia,Penn Center for AIDS Research,https://openalex.org/I4210127693,,,2,0,0
https://openalex.org/I1282927834,2,Cedars-Sinai Medical Center,healthcare,United States,Los Angeles,,,47173,2004415,4.661949179800579,494,21403,https://en.wikipedia.org/wiki/Cedars-Sinai%20Medical%20Center,Angeles Clinic and Research Institute; Cedars-Sinai Smidt Heart Institute,https://openalex.org/I4210104507; https://openalex.org/I4210141674,,,2,0,0
https://openalex.org/I1297363086,2,St. Michael's Hospital,healthcare,Canada,Toronto,,Hôpital St. Michael,31516,1496969,5.037191157347205,400,16133,https://en.wikipedia.org/wiki/St.%20Michael%27s%20Hospital%20%28Toronto%29,,,Unity Health Toronto,https://openalex.org/I4399598460,2,0,0
https://openalex.org/I82880672,2,Beihang University,funder,China,Beijing,BUAA,北京航空航天大学; Beijing University of Aeronautics and Astronautics,127075,2138336,4.577018695306285,367,41717,https://en.wikipedia.org/wiki/Beihang%20University,State Key Laboratory of Software Development Environment; State Key Laboratory of Virtual Reality Technology and Systems,https://openalex.org/I4391767781; https://openalex.org/I4392738276,,,2,0,0
https://openalex.org/I1330342723,2,Mayo Clinic,healthcare,United States,Rochester,,"Mayo Clinic in Rochester, Minnesota; Clínica Mayo",156776,7975190,5.0172816100335424,804,86952,https://en.wikipedia.org/wiki/Mayo%20Clinic,Mayo Clinic Comprehensive Cancer Center (Minnesota); Mayo Clinic Health System; Mayo Clinic in Arizona; Mayo Clinic in Florida,https://openalex.org/I4390039279; https://openalex.org/I4210123409; https://openalex.org/I4210125099; https://openalex.org/I4210146710,,,2,0,0
https://openalex.org/I1316064682,2,LinkedIn (United States),company,United States,Sunnyvale,,,1005,26945,2.7279411764705883,71,307,https://en.wikipedia.org/wiki/LinkedIn,,,Microsoft (United States),https://openalex.org/I1290206253,2,0,0
https://openalex.org/I1282311441,2,Lawrence Livermore National Laboratory,funder,United States,Livermore,LLNL; LLL,U.S. Department of Energy National Nuclear Security Administration Lawrence Livermore National Laboratory; United States Department of Energy Lawrence Livermore National Laboratory; United States Department of Energy National Nuclear Security Administration Lawrence Livermore National Laboratory; U.S. Department of Energy Lawrence Livermore National Laboratory; Laboratorio Nacional Lawrence Livermore,79181,2714316,3.0553914327917284,522,33829,https://en.wikipedia.org/wiki/Lawrence%20Livermore%20National%20Laboratory,National Ignition Facility; Program for Climate Model Diagnosis and Intercomparison,https://openalex.org/I4394709141; https://openalex.org/I4407990344,Lawrence Livermore National Security; National Nuclear Security Administration,https://openalex.org/I4210138311; https://openalex.org/I198811213,2,0,0
https://openalex.org/I1316535847,2,Beth Israel Deaconess Medical Center,healthcare,United States,Boston,BIDMC,,72238,3933643,5.6540606060606065,655,38527,https://en.wikipedia.org/wiki/Beth%20Israel%20Deaconess%20Medical%20Center,Berenson Allen Center for Noninvasive Brain Stimulation; Center for Vascular Biology Research,https://openalex.org/I4210133893; https://openalex.org/I4210143899,,,2,0,0
https://openalex.org/I79510175,2,Cardiff University,funder,United Kingdom,Cardiff,,Prifysgol Caerdydd,107895,3939690,4.476318997039875,594,50881,https://en.wikipedia.org/wiki/Cardiff%20University,Life Sciences Research Network Wales,https://openalex.org/I4392738205,,,2,0,0
https://openalex.org/I78978612,2,Yangzhou University,funder,China,Yangzhou,,扬州大学,54835,868694,4.883137062479555,255,18633,https://en.wikipedia.org/wiki/Yangzhou%20University,,,,,1,0,1
https://openalex.org/I67348948,2,Bayer (Germany),funder,Germany,Leverkusen,,,27350,681143,2.7981765437215085,292,10124,https://en.wikipedia.org/wiki/Bayer,Bayer (Australia); Bayer (Belgium); Bayer (Canada); Bayer (China); Bayer (Czechia); Bayer (Finland); Bayer (France); Bayer (Greece); Bayer (India); Bayer (Italy); Bayer (Japan); Bayer (Mexico); Bayer (Netherlands); Bayer (New Zealand); Bayer (Norway); Bayer (Portugal); Bayer (South Korea); Bayer (Switzerland); Bayer (United Kingdom); Bayer (United States); Bayer Foundation,https://openalex.org/I4210100466; https://openalex.org/I4210092757; https://openalex.org/I4210110034; https://openalex.org/I4210146241; https://openalex.org/I4210091725; https://openalex.org/I4210143288; https://openalex.org/I4210166400; https://openalex.org/I4210144983; https://openalex.org/I4210148147; https://openalex.org/I4210124432; https://openalex.org/I4210162433; https://openalex.org/I4210125205; https://openalex.org/I4210100157; https://openalex.org/I4210104644; https://openalex.org/I1321897675; https://openalex.org/I4409877097; https://openalex.org/I4210127732; https://openalex.org/I4210118401; https://openalex.org/I4210166605; https://openalex.org/I150569930; https://openalex.org/I4387153238,,,2,0,0
https://openalex.org/I121820613,2,Louisiana State University,funder,United States,Baton Rouge,LSU,Louisiana State University and Agricultural and Mechanical College; Universidad Estatal de Luisiana; Université d'État de Louisiane,111809,3503807,3.792417199302731,512,51316,https://en.wikipedia.org/wiki/Louisiana%20State%20University,Louisiana Sea Grant,https://openalex.org/I4210152277,Louisiana State University System,https://openalex.org/I107341208,2,0,0
https://openalex.org/I1319063186,2,Langley Research Center,funder,United States,Hampton,LaRC,,50316,1006316,2.5687047994740304,319,16257,https://en.wikipedia.org/wiki/Langley%20Research%20Center,NASA Engineering and Safety Center,https://openalex.org/I4387153957,National Aeronautics and Space Administration,https://openalex.org/I4210124779,2,0,0
https://openalex.org/I93906172,2,Anyang University,funder,South Korea,Anyang-si,AYU,안양대학교,7153,175991,6.484593837535014,149,3512,https://en.wikipedia.org/wiki/Anyang%20University,,,,,2,0,0
https://openalex.org/I93393672,2,Western University of Health Sciences,funder,United States,Pomona,,WesternU,9395,198031,2.869826937547028,164,3358,https://en.wikipedia.org/wiki/Western%20University%20of%20Health%20Sciences,,,,,2,0,0
https://openalex.org/I63739035,2,All India Institute of Medical Sciences,funder,India,New Delhi,,AIIMS Delhi,71263,1053100,1.911340206185567,283,20250,https://en.wikipedia.org/wiki/All%20India%20Institutes%20of%20Medical%20Sciences,DR. B.R.A. Institute Rotary Cancer Hospital,https://openalex.org/I4210161040,Ministry of Health and Family Welfare,https://openalex.org/I4210148677,2,0,0
https://openalex.org/I1325517477,2,American Jewish Committee,other,United States,New York,AJC,,567,4602,5.620689655172414,21,40,https://en.wikipedia.org/wiki/American%20Jewish%20Committee,,,,,1,1,0
https://openalex.org/I114277686,2,James S. McDonnell Foundation,nonprofit,United States,St Louis,JSMF,,3358,107869,16.045267489711936,145,1154,https://en.wikipedia.org/wiki/James%20S.%20McDonnell%20Foundation,,,,,2,0,0
https://openalex.org/I12315562,2,Texas Tech University,funder,United States,Lubbock,TTU,Texas Tech,86520,2147711,3.417741763514234,429,34349,https://en.wikipedia.org/wiki/Texas%20Tech%20University,NSF CI Compass,https://openalex.org/I4396570572,Texas Tech University System,https://openalex.org/I4210088475,0,2,0
https://openalex.org/I63190737,2,"University at Buffalo, State University of New York",funder,United States,Buffalo,UB,University of Buffalo; Université d'État de new york à buffalo; SUNY Buffalo; Universidad de Búfalo,128854,4137224,3.679792857913475,549,61444,https://en.wikipedia.org/wiki/University%20at%20Buffalo,Advanced Cyberinfrastructure Coordination Ecosystem: Services & Support,https://openalex.org/I4387152812,State University of New York,https://openalex.org/I1327163397,1,1,0
https://openalex.org/I123900574,2,Pohang University of Science and Technology,funder,South Korea,Pohang,POSTECH,포항공과대학교,50193,1641016,5.612652823597904,388,25825,https://en.wikipedia.org/wiki/Pohang%20University%20of%20Science%20and%20Technology,Pohang Accelerator Laboratory,https://openalex.org/I4387152139,,,1,0,1
https://openalex.org/I1316902750,2,Cleveland Clinic,healthcare,United States,Cleveland,,,131439,4821635,4.113292404340377,665,56099,https://en.wikipedia.org/wiki/Cleveland%20Clinic,Cleveland Clinic Florida; Cleveland Clinic Lerner College of Medicine,https://openalex.org/I4210108700; https://openalex.org/I36373038,,,2,0,0
https://openalex.org/I890469752,2,Ministry of Industry and Information Technology,government,China,Beijing,MIIT,中华人民共和国工业和信息化部,14538,214916,5.115460656385923,142,5195,https://en.wikipedia.org/wiki/Ministry%20of%20Industry%20and%20Information%20Technology,Beijing Institute of Technology; China Academy of Information and Communications Technology; China Electronic Information Industry Development; China Electronics Standardization Institute; China Internet Network Information Center; State Radio Regulation Of China,https://openalex.org/I125839683; https://openalex.org/I4210130112; https://openalex.org/I4210108204; https://openalex.org/I4210162213; https://openalex.org/I4210100200; https://openalex.org/I4210143635,,,2,0,0
https://openalex.org/I110166357,2,University of Delhi,funder,India,New Delhi,,দিল্লি বিশ্ববিদ্যালয়; ਦਿੱਲੀ ਯੂਨੀਵਰਸਿਟੀ; دہلی یونیورسٹی; Delhi University; ഡെൽഹി സർവകലാശാല; Université de delhi; தில்லி பல்கலைக்கழகம்; दिल्ली विश् वविद्यालय,67606,1090179,2.9201429021750553,289,21676,https://en.wikipedia.org/wiki/Delhi%20University,Lady Hardinge Medical College; Maulana Azad Medical College; University College of Medical Sciences,https://openalex.org/I114546181; https://openalex.org/I39190216; https://openalex.org/I172982924,,,2,0,0
https://openalex.org/I87216513,2,Michigan State University,funder,United States,East Lansing,MSU,Université d'État du michigan,217639,7956140,3.0727420962043666,791,100932,https://en.wikipedia.org/wiki/Michigan%20State%20University,Facility for Rare Isotope Beams; Henry Ford Health + Michigan State University Health Sciences; Kellogg Biological Station Long Term Ecological Research; McLaren Regional Medical Center; Michigan Sea Grant; National Superconducting Cyclotron Laboratory,https://openalex.org/I4387153336; https://openalex.org/I4387156414; https://openalex.org/I4387153360; https://openalex.org/I1297883686; https://openalex.org/I4210104572; https://openalex.org/I4210094386,,,1,0,1
https://openalex.org/I592451,2,Indiana University,funder,United States,Bloomington,IU,Université de l'Indiana,65026,1666544,1.8518413597733712,452,19029,https://en.wikipedia.org/wiki/Indiana%20University,Indiana University Bloomington; Indiana University East; Indiana University Fort Wayne; Indiana University Indianapolis; Indiana University Kokomo; Indiana University Melvin and Bren Simon Comprehensive Cancer Center; Indiana University Northwest; Indiana University School of Medicine; Indiana University South Bend; Indiana University Southeast; NSF CI Compass,https://openalex.org/I4210119109; https://openalex.org/I4210135278; https://openalex.org/I4210161414; https://openalex.org/I4388446366; https://openalex.org/I4210136381; https://openalex.org/I4390039234; https://openalex.org/I4210093298; https://openalex.org/I4394709130; https://openalex.org/I4210134870; https://openalex.org/I4210117780; https://openalex.org/I4396570572,Indiana University Columbus,https://openalex.org/I4407990318,2,0,0
https://openalex.org/I1283103587,2,AT&T (United States),funder,United States,Bedminster,,American Telephone and Telegraph Company,35725,2168841,1.5148514851485149,532,17897,https://en.wikipedia.org/wiki/AT,AT&T (Israel); AT&T (Netherlands); AT&T (United Kingdom); Center for Discrete Mathematics and Theoretical Computer Science,https://openalex.org/I4210107667; https://openalex.org/I4210120154; https://openalex.org/I4210100948; https://openalex.org/I2799411422,,,2,0,0
https://openalex.org/I125749732,2,Western University,funder,Canada,London,UWO,University of Western Ontario; Université de Western Ontario,150600,5174025,3.938632997107992,629,71353,https://en.wikipedia.org/wiki/University%20of%20Western%20Ontario,"Fraunhofer Innovation Platform for Composites Research; Ivey Business School; King’s University College; Robarts Research Institute; Wind Engineering, Energy and Environment Research Institute",https://openalex.org/I4406742385; https://openalex.org/I4405252500; https://openalex.org/I4405252684; https://openalex.org/I4405252475; https://openalex.org/I4405252433,,,2,0,0
https://openalex.org/I1308126019,2,National Oceanic and Atmospheric Administration,government,United States,Washington,NOAA,U.S. DOC National Oceanic and Atmospheric Administration; U.S. National Oceanographic Atmospheric Administration; United States National Oceanic & Atmospheric Administration; U.S. Dept. of Commerce National Oceanic and Atmospheric Administration; U.S. Department of Commerce Oceanic and Atmospheric Administration; United States National Oceanic and Atmospheric Administration; United States National Oceanographic and Atmospheric Administration; U.S. Oceanic and Atmospheric Administration; United States Dept. of Commerce National Oceanic and Atmospheric Administration; U.S. National Oceanic & Atmospheric Administration; U.S. National Oceanic and Atmospheric Administration; United States Department of Commerce National Oceanic and Atmospheric Administration; National Oceanographic and Atmospheric Administration; United States Department of Commerce Oceanic and Atmospheric Administration; Administración Nacional Oceánica y Atmosférica; National Oceanic & Atmospheric Administration; U.S. Department of Commerce. National Oceanic and Atmospheric Administration; United States Oceanic and Atmospheric Administration; United States National Oceanographic Atmospheric Administration; U.S. National Oceanographic and Atmospheric Administration,30102,1527374,4.277734375,443,15993,https://en.wikipedia.org/wiki/National%20Oceanic%20and%20Atmospheric%20Administration,"Alaska Sea Grant; California Sea Grant; Connecticut Sea Grant; Cooperative Institute for Climate, Ocean, & Ecosystem Studies; Delaware Sea Grant; Florida Sea Grant; Georgia Sea Grant; Guam Sea Grant; Illinois Indiana Sea Grant; Lake Champlain Sea Grant; Louisiana Sea Grant; MIT Sea Grant; Maine Sea Grant; Maryland Sea Grant; Michigan Sea Grant; Minnesota Sea Grant; Mississippi Alabama Sea Grant Consortium; NOAA Center for Satellite Applications and Research; NOAA National Centers for Environmental Information; NOAA National Environmental Satellite Data and Information Service; NOAA National Marine Fisheries Service; NOAA National Ocean Service; NOAA National Weather Service; NOAA Oceanic and Atmospheric Research; NOAA Office of Science Support; National Tsunami Warning Center; New Hampshire Sea Grant; New Jersey Sea Grant Consortium; New York Sea Grant; North Carolina Sea Grant; Northern Gulf Institute; Office of Education; Office of Marine and Aviation Operations; Office of Ocean Exploration and Research; Ohio Sea Grant College Program; Oregon Sea Grant; Pennsylvania Sea Grant; Puerto Rico Sea Grant; Rhode Island Sea Grant; South Carolina Sea Grant Consortium; Texas Sea Grant College Program; University of Hawaiʻi Sea Grant; University of Southern California Sea Grant; Virginia Sea Grant; Washington Sea Grant; Wisconsin Sea Grant; Woods Hole Sea Grant",https://openalex.org/I4210155530; https://openalex.org/I4210136348; https://openalex.org/I4210106758; https://openalex.org/I4410514802; https://openalex.org/I4210143445; https://openalex.org/I4210114902; https://openalex.org/I4210085872; https://openalex.org/I4210109196; https://openalex.org/I2800461586; https://openalex.org/I4210147297; https://openalex.org/I4210152277; https://openalex.org/I4210125891; https://openalex.org/I4210154934; https://openalex.org/I4210126686; https://openalex.org/I4210104572; https://openalex.org/I4210109757; https://openalex.org/I4210157920; https://openalex.org/I4210133019; https://openalex.org/I4210157891; https://openalex.org/I4210089050; https://openalex.org/I106745318; https://openalex.org/I1316690553; https://openalex.org/I4210095787; https://openalex.org/I2802992173; https://openalex.org/I4387153861; https://openalex.org/I4210092890; https://openalex.org/I4210135116; https://openalex.org/I4210145833; https://openalex.org/I4210134430; https://openalex.org/I4210107920; https://openalex.org/I2802162544; https://openalex.org/I1282070171; https://openalex.org/I4210153339; https://openalex.org/I2799418822; https://openalex.org/I4210098881; https://openalex.org/I4210138985; https://openalex.org/I4210128234; https://openalex.org/I4210162510; https://openalex.org/I4210103674; https://openalex.org/I4210139987; https://openalex.org/I4210106139; https://openalex.org/I4210154776; https://openalex.org/I4210137391; https://openalex.org/I4210162373; https://openalex.org/I4210139762; https://openalex.org/I4210128077; https://openalex.org/I4210159364,United States Department of Commerce,https://openalex.org/I1343035065,2,0,0
https://openalex.org/I74656192,2,University of Göttingen,funder,Germany,Göttingen,GAU,Georg-August-Universität Göttingen,117006,4158017,4.405028571428572,556,58910,https://en.wikipedia.org/wiki/University%20of%20Gu00f6ttingen,Gesellschaft für wissenschaftliche Datenverarbeitung mbH Göttingen; Institute for Small Business Economics; Leibniz ScienceCampus Primate Cognition; Multiscale Bioimaging; Niedersächsische Staats-und Universitätsbibliothek Göttingen,https://openalex.org/I4210091733; https://openalex.org/I4210126419; https://openalex.org/I4210151565; https://openalex.org/I4387156107; https://openalex.org/I4387154063,,,1,1,0
https://openalex.org/I74796645,2,"Birla Institute of Technology and Science, Pilani",funder,India,Pilāni,,ਬਿਰਲਾ ਤਕਨਾਲੋਜੀ ਅਤੇ ਵਿਗਿਆਨ ਸੰਸਥਾ; बिर्ला इन्स्टिट्यूट ऑफ टेक्नोलॉजी अँड सायन्स; ബിർള ഇൻസ്റ്റിറ്റ്യൂട്ട് ഓഫ് ടെക്നോളജി ആന്റ് സയൻസ്; బిట్స్ పిలానీ; BITS Pilani; பிர்லா தொழில்நுட்பம் மற்றும் அறிவியல் கழகம்; बिरला प्रौद्योगिकी एवं विज्ञान संस्थान,17959,306648,3.826977220373688,173,6459,https://en.wikipedia.org/wiki/Birla%20Institute%20of%20Technology%20and%20Science%2C%20Pilani,"Birla Institute of Technology and Science - Hyderabad Campus; Birla Institute of Technology and Science, Pilani - Dubai Campus; Birla Institute of Technology and Science, Pilani - Goa Campus",https://openalex.org/I4210101034; https://openalex.org/I4210164135; https://openalex.org/I4210148827,,,2,0,0
https://openalex.org/I78675632,2,Beijing Information Science & Technology University,funder,China,Beijing,BISTU,北京信息科技大学,11949,74161,2.4699958036088963,90,1781,https://en.wikipedia.org/wiki/Beijing%20Information%20Science,,,,,1,0,1
https://openalex.org/I76835614,2,University of Missouri,funder,United States,Columbia,MU,University of Missouri–Columbia; Université du Missouri; Universidad de Misuri,124004,3902053,3.1484383502013276,567,56718,https://en.wikipedia.org/wiki/University%20of%20Missouri,,,University of Missouri System,https://openalex.org/I4777552,1,0,1
https://openalex.org/I913958620,2,Erasmus University Rotterdam,funder,The Netherlands,Rotterdam,EUR,Erasmus Universiteit Rotterdam,95272,4116399,3.994409858975988,624,47772,https://en.wikipedia.org/wiki/Erasmus%20University%20Rotterdam,,,,,2,0,0
https://openalex.org/I867280407,2,The University of Texas Southwestern Medical Center,healthcare,United States,Dallas,,UT Southwestern,126019,6449126,4.905665722379603,806,63985,https://en.wikipedia.org/wiki/University%20of%20Texas%20Southwestern%20Medical%20Center,Harold C. Simmons Comprehensive Cancer Center; Institute for Exercise and Environmental Medicine; Texas Health Dallas,https://openalex.org/I4390039370; https://openalex.org/I4210145855; https://openalex.org/I2800861319,The University of Texas System,https://openalex.org/I16452829,2,0,0
https://openalex.org/I74801974,2,The University of Tokyo,funder,Japan,Tokyo,UT,とうきょうだいがく; Tōkyō Daigaku; 東京大学; UTokyo; Todai; トウキョウダイガク,461003,13017427,3.610595630050883,839,200552,https://en.wikipedia.org/wiki/University%20of%20Tokyo,Institute for Cosmic Ray Research; Japanese-French Laboratory for Informatics; Laboratory for Integrated Micro-Mechatronic Systems; Spintronics Research Network of Japan,https://openalex.org/I4387155299; https://openalex.org/I4387152154; https://openalex.org/I4210088231; https://openalex.org/I4210125833,,,1,1,0
https://openalex.org/I859038795,2,Virginia Tech,funder,United States,Blacksburg,,Institut polytechnique et université d'État de virginie; Virginia Polytechnic Institute and State University; Instituto Politécnico y Universidad Estatal de Virginia,150992,4371824,3.282117202268431,556,68466,https://en.wikipedia.org/wiki/Virginia%20Tech,Virginia Agricultural Experiment Station; Virginia Tech - Wake Forest University School of Biomedical Engineering & Sciences; Virginia Tech Transportation Institute; Virginia–Maryland College of Veterinary Medicine,https://openalex.org/I4391768034; https://openalex.org/I4210104154; https://openalex.org/I4387930269; https://openalex.org/I39822340,,,2,0,0
https://openalex.org/I9842412,2,Nanjing University of Aeronautics and Astronautics,funder,China,Nanjing,NUAA,南京航空航天大学; Nanjing College of Aviation Industry; Nanjing Aeronautical Institute,77721,1085782,3.784628891740393,272,23192,https://en.wikipedia.org/wiki/Nanjing%20University%20of%20Aeronautics%20and%20Astronautics,State Key Laboratory of Mechanical Structure Mechanics and Control,https://openalex.org/I4391767839,,,2,0,0
https://openalex.org/I91045830,2,Texas A&M University,funder,United States,College Station,TAMU,,216705,7269982,3.700576822233875,699,104557,https://en.wikipedia.org/wiki/Texas%20A,Texas A&M Engineering Experiment Station; Texas A&M Health Science Center; Texas A&M University School of Law; Texas A&M University at Qatar,https://openalex.org/I4391767840; https://openalex.org/I125029298; https://openalex.org/I4210131387; https://openalex.org/I58152225,Texas A&M University System,https://openalex.org/I173268674,2,0,0
https://openalex.org/I90610280,2,South China University of Technology,funder,China,Guangzhou,SCUT,华南理工大学; Huánán Lǐgōng Dàxué,129296,2759974,5.639103204139058,384,50530,https://en.wikipedia.org/wiki/South%20China%20University%20of%20Technology,South China Institute of Collaborative Innovation; State Key Laboratory of Luminescent Materials and Devices; State Key Laboratory of Pulp and Paper Engineering; State Key Laboratory of Subtropical Building Science,https://openalex.org/I4210157323; https://openalex.org/I4391767939; https://openalex.org/I4391767828; https://openalex.org/I4391768177,,,2,0,0
https://openalex.org/I139264467,2,Seoul National University,funder,South Korea,Seoul,SNU,Seoul Daehakgyo; 서울대학교,215521,5922411,4.237891993889837,588,101666,https://en.wikipedia.org/wiki/Seoul%20National%20University,Advanced Institute of Convergence Technology,https://openalex.org/I4210120602,,,2,0,0
https://openalex.org/I75421653,2,University of Missouri–Kansas City,funder,United States,Kansas City,UMKC,,36079,970830,3.8656294200848658,332,14562,https://en.wikipedia.org/wiki/University%20of%20Missouriu2013Kansas%20City,,,University of Missouri System,https://openalex.org/I4777552,1,0,1
https://openalex.org/I139660479,2,Central South University,funder,China,Changsha,CSU,中南大学,201714,3580140,5.024321617626019,404,74733,https://en.wikipedia.org/wiki/Central%20South%20University,State Key Laboratory of High Performance Complex Manufacturing; State Key Laboratory of Powder Metallurgy,https://openalex.org/I4391767934; https://openalex.org/I4391768205,,,2,0,0
