Author ID,Author Name,Work ID,Title,DOI,Year,Publication Date,Type,Language,Citations,Topics,Co-Authors
https://openalex.org/A5088792207,Angang Du,https://openalex.org/W4417250113,Kimi-VL Technical Report,https://doi.org/10.48550/arxiv.2504.07491,2025,2025-04-10,preprint,en,1,"Multimodal Machine Learning Applications, Domain Adaptation and Few-Shot Learning, Advanced Neural Network Applications","Kimi Team, Yin, Bohong, Bowei Xing, Biao Qu, Bowen Wang, Cheng Chen, Chenlin Zhang, Chenzhuang Du, Wei, Chu, Congcong Wang, Dehao Zhang, Dan Du, Dongliang Wang, Enming Yuan, Enzhe Lu, Fang Li, Flood Sung, Wei, Guangda, Guokun Lai, Zhu Han, Hao Ding, Hao Hu, Hao Yang, Hao Zhang, Haoning Wu, Haotian Yao, H. Q. Lu, Heng Wang, Hongcheng Gao, Huabin Zheng, Jiaming Li, Jianlin Su, Jianzhou Wang, Jiaqi Deng, Jiezhong Qiu, Jin Xie, Jinhong Wang, Liu, Jingyuan, Junjie Yan, Kun Ouyang, Liang Chen, Sui Lin, Longhui Yu, Mengfan Dong, Dong, Mengnan, Nuo Xu, Pengyu Cheng, Qing Gu, Runjie Zhou, Shaowei Liu, Cao, Sihan, Tao Yu, Tianhui Song, Tongtong Bai, Wei Song, W. He, Weixiao Huang, Weixin Xu, Xiaokun Yuan, Xingcheng Yao, Xingzhe Wu, Xinhao Li, Xinxing Zu, Xinyu Zhou, Xinyuan Wang, Yann Philippe Charles, Yan Zhong, Li Yang, Yangyang Hu, Yanru Chen, Yejie Wang, Liu, Yibo, Yibo Miao, Qin, Yidao, Yimin Chen, Yiping Bao, Yiqin Wang, Yongsheng Kang, Yuanxin Liu, Yuhao Dong, Yulun Du, Yucheng Wu, Yuzhi Wang, Yan, Yuzi, Zaida Zhou, Zhaowei Li, Zhejun Jiang, Zheng Zhang, Zhilin Yang, Zhiqi Huang, Huang, Zihao, Zijia Zhao, Ziwei Chen, Lin, Zongyu"
https://openalex.org/A5088792207,Angang Du,https://openalex.org/W3129178797,A Ferrite-Loaded Wideband Circular Polarization Array Antenna with Compact Sequential-Phase Feed,https://doi.org/10.1109/nemo49486.2020.9343432,2020,2020-12-07,conference-paper,en,0,"Antenna Design and Analysis, Energy Harvesting in Wireless Networks, Microwave Engineering and Waveguides","Gaobiao Xiao, Can Xiong"
https://openalex.org/A5088792207,Angang Du,https://openalex.org/W7127380112,Kimi K2.5: Visual Agentic Intelligence,https://doi.org/10.48550/arxiv.2602.02276,2026,2026-02-02,article,,0,"Multimodal Machine Learning Applications, Reinforcement Learning in Robotics, Topic Modeling","Kimi Team, Tongtong Bai, Yifan Bai, Bao, Yiping, S. H. Cai, Yuan Cao, Y. Charles, H. S. Che, Cheng Chen, Guanduo Chen, Huarong Chen, Jia Chen, Jiahao Chen, Jianlong Chen, Jun Chen, Kefan Chen, Liang Chen, Ruijue Chen, Xinhao Chen, Yanru Chen, Yanxu Chen, Yicun Chen, Yimin Chen, Yingjiang Chen, Yuankun Chen, Yujie Chen, Yutian Chen, Zhirong Chen, Ziwei Chen, Dazhi Cheng, Minghan Chu, Jialei Cui, Jiaqi Deng, Muxi Diao, Hao Ding, Mengfan Dong, Mengnan Dong, Yuxin Dong, Yuhao Dong, Chenzhuang Du, Dikang Du, Lingxiao Du, Yulun Du, Yu Fan, Shengjun Fang, Qiulin Feng, Yichen Feng, Garimugai Fu, Kelin Fu, Hongcheng Gao, Tong Gao, Yuyao Ge, Shangyi Geng, Chengyang Gong, Xiaochen Gong, Zhuoma Gongque, Qizheng Gu, Xinran Gu, Yicheng Gu, Longyu Guan, Yuanying Guo, Xiaoru Hao, Weiran He, Wenyang He, Yi He, Chao Hong, Hao Hu, Jiaxi Hu, Yangyang Hu, Zhenxing Hu, Ke Huang, Ruiyuan Huang, Weixiao Huang, Zhiqi Huang, Tao Jiang, Zhejun Jiang, Xinyi Jin, Yu Jing, Guokun Lai, Aidi Li, C. H. Li, Cheng Li, Fang Li, Guanghe Li, Guanyu Li, Haitao Li, Haoyang Li, Jia Li, Jingwei Li, Junxiong Li, Lincan Li, Mo Li, Weihong Li, Wentao Li, Xinhang Li, Xinhao Li, Yang Li, Yanhao Li, Yiwei Li"
https://openalex.org/A5088792207,Angang Du,https://openalex.org/W7127739647,Kimi K2.5: Visual Agentic Intelligence,,2026,2026-02-02,preprint,,0,"Multimodal Machine Learning Applications, Reinforcement Learning in Robotics, Topic Modeling","Kimi Team, Tongtong Bai, Yifan Bai, Yiping Bao, S. H. Cai, Yuan Cao, Y. Charles, H. S. Che, Cheng Chen, Guanduo Chen, Huarong Chen, Jia Chen, Jiahao Chen, Jianlong Chen, Jun Chen, Kefan Chen, Liang Chen, Ruijue Chen, Xinhao Chen, Yanru Chen, Yanxu Chen, Yicun Chen, Yimin Chen, Yingjiang Chen, Yuankun Chen, Yujie Chen, Yutian Chen, Zhirong Chen, Ziwei Chen, Dazhi Cheng, Minghan Chu, Jialei Cui, Jiaqi Deng, Muxi Diao, Hao Ding, Mengfan Dong, Mengnan Dong, Yuxin Dong, Yuhao Dong, Chenzhuang Du, Dikang Du, Lingxiao Du, Yulun Du, Yu Fan, Shengjun Fang, Qiulin Feng, Yichen Feng, Garimugai Fu, Kelin Fu, Hongcheng Gao, Tong Gao, Yuyao Ge, Shangyi Geng, Chengyang Gong, Xiaochen Gong, Zhuoma Gongque, Qizheng Gu, Xinran Gu, Yicheng Gu, Longyu Guan, Yuanying Guo, Xiaoru Hao, Weiran He, Wenyang He, Yi He, Chao Hong, Hao Hu, Jiaxi Hu, Yangyang Hu, Zhenxing Hu, Ke Huang, Ruiyuan Huang, Weixiao Huang, Zhiqi Huang, Tao Jiang, Zhejun Jiang, Xinyi Jin, Yu Jing, Guokun Lai, Aidi Li, C. Li, Cheng Li, Fang Li, Guanghe Li, Guanyu Li, Haitao Li, Haoyang Li, Jia Li, Jingwei Li, Junxiong Li, Lincan Li, Mo Li, Weihong Li, Wentao Li, Xinhang Li, Xinhao Li, Yang Li, Yanhao Li, Yiwei Li"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4206184407,Target Classification of Similar Spatial Characteristics in Complex Urban Areas by Using Multispectral LiDAR,https://doi.org/10.3390/rs14010238,2022,2022-01-05,article,en,49,"Remote Sensing and LiDAR Applications, Remote Sensing in Agriculture, 3D Surveying and Cultural Heritage","Binhan Luo, Jian Yang, Shalei Song, Shuo Shi, Wei Gong, Lin Du"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4392543787,An Improved Method for Individual Tree Segmentation in Complex Urban Scenes Based on Using Multispectral LiDAR by Deep Learning,https://doi.org/10.1109/jstars.2024.3373395,2024,2024-01-01,article,en,44,Remote Sensing and LiDAR Applications,"Jian Yang, Ruilin Gan, Binhan Luo, Shuo Shi, Lin Du"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W2924359829,A hydrothermal investigation system for the Qianlong-II autonomous underwater vehicle,https://doi.org/10.1007/s13131-019-1408-4,2019,2019-03-01,article,en,35,"Underwater Vehicles and Communication Systems, Astro and Planetary Science, Methane Hydrates and Related Phenomena","Tao Wu, Chunhui Tao, Jinhui Zhang, Guoyin Zhang, Jianping Zhou, Xianming Deng"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W2544593925,Sensitivities of phase-velocity dispersion curves of surface waves due to high-velocity-layer and low-velocity-layer models,https://doi.org/10.1016/j.jappgeo.2016.10.017,2016,2016-10-26,article,en,34,"Seismic Waves and Analysis, Geophysics and Sensor Technology, Seismic Imaging and Inversion Techniques","Chao Shen, Yixian Xu, Yudi Pan, Lingli Gao"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4405747025,Potential of hyperspectral LiDAR in individual tree segmentation: A comparative study with multispectral LiDAR,https://doi.org/10.1016/j.ufug.2024.128658,2024,2024-12-24,article,en,9,"Remote Sensing and LiDAR Applications, Remote Sensing in Agriculture, Forest ecology and management","Shuo Shi, Jian Yang, Bowei Zhou, Yi Luo, Xingtao Tang, Jie Du, Sifu Bi, Fangfang Qu, Chengyu Gong, Wei Gong"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4404238651,Waveform Information Accurate Extraction for Massive and Complex Waveform Data of Hyperspectral Lidar,https://doi.org/10.1109/jstars.2024.3495039,2024,2024-11-11,article,en,6,"Optical Polarization and Ellipsometry, Optical Systems and Laser Technology","Shuo Shi, Chengyu Gong, Qian Xu, Xingtao Tang, Sifu Bi, Wei Gong"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4409555181,Integration of <scp>LiDAR</scp> and Hyperspectral Imagery for Tree Species Identification at the Individual Tree Level,https://doi.org/10.1111/phor.70007,2025,2025-04-01,article,en,5,"Remote Sensing and LiDAR Applications, Remote Sensing in Agriculture, Wood and Agarwood Research","Shuo Shi, Jian Yang, Yi Luo, Xingtao Tang, Jie Du, Sifu Bi, Fangfang Qu, Chengyu Gong, Wei Gong"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W1890017834,Resolution equivalence of dispersion-imaging methods for noise-free high-frequency surface-wave data,https://doi.org/10.1016/j.jappgeo.2015.09.019,2015,2015-09-25,article,en,31,"Seismic Waves and Analysis, Geophysics and Sensor Technology, High-pressure geophysics and materials","Chao Shen, Limin Wang, Zongbo Xu, Feng Cheng"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4388878453,Multiscale Adjacency Matrix CNN: Learning on Multispectral LiDAR Point Cloud via Multiscale Local Graph Convolution,https://doi.org/10.1109/jstars.2023.3335300,2023,2023-11-21,article,en,7,"3D Shape Modeling and Analysis, Medical Image Segmentation Techniques, Computer Graphics and Visualization Techniques","Jian Yang, Binhan Luo, Ruilin Gan, Shuo Shi, Lin Du"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4414693319,"CAIT: Triple-Win <u>C</u> ompression Toward High <u>A</u> ccuracy, Fast <u>I</u> nference, and Favorable <u>T</u> ransferability for ViTs",https://doi.org/10.1109/tpami.2025.3616854,2025,2025-10-01,article,en,2,"Adversarial Robustness in Machine Learning, VLSI and Analog Circuit Testing, Cell Image Analysis Techniques","Hui Chen, Zijia Lin, Sicheng Zhao, Jungong Han, Guiguang Ding"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W3123512270,Seafloor classification based on deep-sea multibeam data—Application to the Southwest Indian Ridge at 50.47°E,https://doi.org/10.1016/j.jappgeo.2021.104259,2021,2021-01-19,article,en,5,"Underwater Acoustics Research, Seismic Imaging and Inversion Techniques, Methane Hydrates and Related Phenomena","Chunhui Tao, Guoyin Zhang, Chao Shen, Yunlong Liu"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W2351910475,Prediction of Land Subsidence of Soft Soil in Foshan City with GMS,,2009,2009-01-01,article,en,1,"Remote Sensing and Land Use, Environmental Changes in China",N/A
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4402703046,Rep ViT: Revisiting Mobile CNN From ViT Perspective,https://doi.org/10.1109/cvpr52733.2024.01506,2024,2024-06-16,conference-paper,en,539,"Advanced Neural Network Applications, IoT and Edge/Fog Computing, Video Surveillance and Tracking Methods","Hui Chen, Zijia Lin, Jungong Han, Guiguang Ding"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4387969338,Hierarchical Prompt Learning Using CLIP for Multi-label Classification with Single Positive Labels,https://doi.org/10.1145/3581783.3611988,2023,2023-10-26,conference-paper,en,17,"Text and Document Classification Technologies, Advanced Image and Video Retrieval Techniques, Multimodal Machine Learning Applications","Hui Chen, Zijia Lin, Z. Ding, Pengzhang Liu, Yongjun Bao, W. P. Yan, Guiguang Ding"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W7160116129,YOLOE: Real-Time Seeing Anything,https://doi.org/10.1109/iccv51701.2025.02280,2025,2025-10-19,conference-paper,,13,"Data Visualization and Analytics, Usability and User Interface Design, Computer Graphics and Visualization Techniques","Lihao Liu, Hui Chen, Zijia Lin, Jungong Han, Guiguang Ding"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W2034022877,Parameter Optimization for SVR Based on Genetic Algorithm and Simplex Method,https://doi.org/10.1109/ccpr.2010.5659280,2010,2010-10-01,conference-paper,en,2,"Advanced Algorithms and Applications, Advanced Sensor and Control Systems, Metaheuristic Optimization Algorithms Research","Dongmei Zhang, Wei Liu, Hui Jin"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4391908245,Automatic CT pulmonary artery-vein segmentation using 3D RSU and semantic embedding,https://doi.org/10.1117/12.3006365,2024,2024-02-16,conference-paper,en,2,"Lung Cancer Diagnosis and Treatment, Radiomics and Machine Learning in Medical Imaging, COVID-19 diagnosis using AI","Qi Hao, Ming Wu, Zhiyuan Liu, Yinran Chen, Sunkui Ke, Zhou Chengwei, Xiongbiao Luo"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4392370890,Imagerie différentielle en ondes de surface sismiques et ultrasonores pour le monitoring de structures anthropiques et du proche sous-sol environnant,,2020,2020-11-26,other,en,1,"Seismic Waves and Analysis, Seismology and Earthquake Studies, Geophysics and Sensor Technology",N/A
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W1526777353,Space Regression Analysis on Geochemical Data by the GEP Evolutionary Model Based on Kriging,https://doi.org/10.1007/978-3-540-92137-0_27,2008,2008-01-01,conference-paper,en,0,"Regional Economic and Spatial Analysis, Remote Sensing and Land Use, Environmental Quality and Pollution","Dongmei Zhang, Zhifen Chen"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W2393121513,Muskingum Parameter Optimization Through Extension Field Search Genetic Algorithm and Its Application,,2011,2011-01-01,article,en,0,"Environmental and Agricultural Sciences, Research studies in Vietnam, Hydrology and Watershed Management Studies",N/A
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4244912412,Surface-wave Seismology for Engineering and Environmental Geophysics (Ken Stokoe Honorary Session) #2,https://doi.org/10.4133/sageep.28-078,2015,2015-03-26,conference-paper,en,0,"Geophysics and Sensor Technology, Advanced Fiber Optic Sensors, Seismic Waves and Analysis","Binbin Mi, Jianghai Xia, Chao Shen, Jacob R. Sheehan, Phil Sirles, Julian Ivanov, Richard D. Miller, Sarah U. Morton, Shelby L. Peterie, Kôichi Hayashi, Recep Çakır, Joe D. Dragovich, Joseph Schilter, Timothy J. Walsh, Bruce A. Stoker, Lingli Gao, Yudi Pan, Antony P. Martin, David O. Carpenter, Alan Yong, Antonio DiMatteo, Cari Roughley, Mitchell Craig, Xiaofei Yin, Tatsunori Ikeda, Takeshi Tsuji, Chih‐Ping Lin, Chun‐Hung Richard Lin, Yu-Cheng Chang, Georgios P. Tsoflias, Sarah L. Morton"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4392310263,Waveform Information Accurate Extraction for Massive and Complex Waveform Data of Hyperspectral Lidar,https://doi.org/10.2139/ssrn.4743554,2024,2024-01-01,preprint,en,0,"Optical Polarization and Ellipsometry, Optical Systems and Laser Technology","Shuo Shi, Chengyu Gong, Qian Xu, Xingtao Tang, Sifu Bi, Wei Gong"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4396580119,Spacecraft Celestial Navigation Method Based on Laser Ranging Auxiliary,https://doi.org/10.1007/978-981-97-2116-0_40,2024,2024-01-01,conference-paper,en,0,"Inertial Sensor and Navigation, Target Tracking and Data Fusion in Sensor Networks, Space Satellite Systems and Control","Daiwei Li, Xiang Gao, Zhongtao Jin, Peng Dan, Shouming Sun"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W4416694549,Enhancing Weakly Supervised Multi-Label Recognition with Structured Knowledge,https://doi.org/10.2139/ssrn.5810433,2025,2025-01-01,preprint,,0,"Domain Adaptation and Few-Shot Learning, Text and Document Classification Technologies, Image Retrieval and Classification Techniques","Zixuan Ding, Hui Chen, Qiang Zhang"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W7125964690,Free-floating left atrial thrombus complicating hypertrophic cardiomyopathy with atrial fibrillation: a case description,https://doi.org/10.21037/qims-2025-1875,2026,2026-01-28,article,en,0,"Cardiomyopathy and Myosin Studies, Cardiac tumors and thrombi, Atrial Fibrillation Management and Outcomes","Jingrong Jiang, Lingyun Fang, He Li, Yilan Zhou, Yuehua Chen, Yi-Xiang Wang"
https://openalex.org/A5086294753,Ao Wang,https://openalex.org/W7127380112,Kimi K2.5: Visual Agentic Intelligence,https://doi.org/10.48550/arxiv.2602.02276,2026,2026-02-02,article,,0,"Multimodal Machine Learning Applications, Reinforcement Learning in Robotics, Topic Modeling","Kimi Team, Tongtong Bai, Yifan Bai, Bao, Yiping, S. H. Cai, Yuan Cao, Y. Charles, H. S. Che, Cheng Chen, Guanduo Chen, Huarong Chen, Jia Chen, Jiahao Chen, Jianlong Chen, Jun Chen, Kefan Chen, Liang Chen, Ruijue Chen, Xinhao Chen, Yanru Chen, Yanxu Chen, Yicun Chen, Yimin Chen, Yingjiang Chen, Yuankun Chen, Yujie Chen, Yutian Chen, Zhirong Chen, Ziwei Chen, Dazhi Cheng, Minghan Chu, Jialei Cui, Jiaqi Deng, Muxi Diao, Hao Ding, Mengfan Dong, Mengnan Dong, Yuxin Dong, Yuhao Dong, Angang Du, Chenzhuang Du, Dikang Du, Lingxiao Du, Yulun Du, Yu Fan, Shengjun Fang, Qiulin Feng, Yichen Feng, Garimugai Fu, Kelin Fu, Hongcheng Gao, Tong Gao, Yuyao Ge, Shangyi Geng, Chengyang Gong, Xiaochen Gong, Zhuoma Gongque, Qizheng Gu, Xinran Gu, Yicheng Gu, Longyu Guan, Yuanying Guo, Xiaoru Hao, Weiran He, Wenyang He, Yi He, Chao Hong, Hao Hu, Jiaxi Hu, Yangyang Hu, Zhenxing Hu, Ke Huang, Ruiyuan Huang, Weixiao Huang, Zhiqi Huang, Tao Jiang, Zhejun Jiang, Xinyi Jin, Yu Jing, Guokun Lai, Aidi Li, C. H. Li, Cheng Li, Fang Li, Guanghe Li, Guanyu Li, Haitao Li, Haoyang Li, Jia Li, Jingwei Li, Junxiong Li, Lincan Li, Mo Li, Weihong Li, Wentao Li, Xinhang Li, Xinhao Li, Yang Li, Yanhao Li, Yiwei Li"
